,Source,Target
92,https://www.gradyhealth.org/care-treatment/primary-care-centers/,https://play.google.com/store/apps/details?id=org.gradyhealth.health
93,https://www.gradyhealth.org/care-treatment/primary-care-centers/,https://www.facebook.com/gradyhealth/
94,https://www.gradyhealth.org/care-treatment/primary-care-centers/,https://twitter.com/gradyhealth
95,https://www.gradyhealth.org/care-treatment/primary-care-centers/,https://www.youtube.com/c/gradyhealth/
96,https://www.gradyhealth.org/care-treatment/primary-care-centers/,https://www.linkedin.com/company/gradyhealth/
97,https://www.gradyhealth.org/care-treatment/primary-care-centers/,"https://www.google.com/maps/dir/33.7520164,-84.3815739/Grady+Health+System,+80+Jesse+Hill+Jr+Dr+SE,+Atlanta,+GA+30303/@33.752221,-84.3843881,17z/data=!3m1!4b1!4m17!1m6!3m5!1s0x88f5038ecf3c17e9:0x6c509b3a56c2cbdb!2sGrady+Health+System!8m2!3d33.751671!4d-84.382079!4m9!1m1!4e1!1m5!1m1!1s0x88f5038ecf3c17e9:0x6c509b3a56c2cbdb!2m2!1d-84.382079!2d33.751671!3e3"
98,https://www.gradyhealth.org/care-treatment/primary-care-centers/,https://mychart.gradyhealth.org/MyChart/Guestestimates
99,https://www.gradyhealth.org/care-treatment/primary-care-centers/,https://healthlibrary.gradyhealth.org/
100,https://www.gradyhealth.org/care-treatment/primary-care-centers/,https://mychart.gradyhealth.org/
101,https://www.gradyhealth.org/care-treatment/primary-care-centers/,https://www.gradyhealthfoundation.org/donate
102,https://www.gradyhealth.org/care-treatment/primary-care-centers/,https://www.facebook.com/gradyhealth/
103,https://www.gradyhealth.org/care-treatment/primary-care-centers/,https://twitter.com/gradyhealth
104,https://www.gradyhealth.org/care-treatment/primary-care-centers/,https://www.youtube.com/c/gradyhealth/
105,https://www.gradyhealth.org/care-treatment/primary-care-centers/,https://www.linkedin.com/company/gradyhealth/
106,https://www.gradyhealth.org/care-treatment/primary-care-centers/,https://gradymemorial.sharepoint.com/
107,https://www.gradyhealth.org/locations/walk-in-center/,https://mychart.gradyhealth.org/mychart/
108,https://www.gradyhealth.org/locations/walk-in-center/,https://www.gradyhealthfoundation.org/
109,https://www.gradyhealth.org/locations/walk-in-center/,https://www.google.com/maps/dir/?api=1&destination=56+Jesse+Hill+Jr+Drive+SE%20Atlanta%2C+GA+30303
110,https://www.gradyhealth.org/locations/walk-in-center/,"https://www.google.com/maps/place/Grady+Walk-In+Center/@33.7527769,-84.3833628,17z/data=!3m1!4b1!4m5!3m4!1s0x88f503894d118d93:0xa484755cb8b740b4!8m2!3d33.7527725!4d-84.3811741"
111,https://www.gradyhealth.org/locations/walk-in-center/,https://martaguide.com/2010/04/27/marta-to-grady-hospital/
112,https://www.gradyhealth.org/locations/walk-in-center/,https://itunes.apple.com/us/app/grady-health/id1376406613?mt=8
113,https://www.gradyhealth.org/locations/walk-in-center/,https://play.google.com/store/apps/details?id=org.gradyhealth.health
114,https://www.gradyhealth.org/locations/walk-in-center/,https://www.facebook.com/gradyhealth/
115,https://www.gradyhealth.org/locations/walk-in-center/,https://twitter.com/gradyhealth
116,https://www.gradyhealth.org/locations/walk-in-center/,https://www.youtube.com/c/gradyhealth/
117,https://www.gradyhealth.org/locations/walk-in-center/,https://www.linkedin.com/company/gradyhealth/
